date_vente,region,magasin,type_produit,remise,image_produit,prix_vente,profit
2021-01-22,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Accessoires,0.0,https://example.com/accessoires.jpg,109.85,41.55
2022-01-22,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes enfant,0.2,https://example.com/enfant.jpg,144.99,23.97
2023-01-21,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Accessoires,0.3,https://example.com/accessoires.jpg,163.91,53.27
2023-04-17,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Accessoires,0.1,https://example.com/accessoires.jpg,179.53,33.13
2024-09-13,Nouvelle-Aquitaine,Paris République,Lunettes enfant,0.3,https://example.com/enfant.jpg,75.64,13.58
2023-08-01,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes de soleil,0.1,https://example.com/soleil.jpg,262.48,115.14
2022-08-29,Nouvelle-Aquitaine,Paris République,Accessoires,0.15,https://example.com/accessoires.jpg,223.11,80.29
2024-09-20,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Accessoires,0.1,https://example.com/accessoires.jpg,300.18,54.83
2024-02-20,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.1,https://example.com/vue.jpg,151.94,38.21
2021-10-20,Provence-Alpes-Côte d'Azur,Paris République,Accessoires,0.3,https://example.com/accessoires.jpg,133.36,47.19
2021-07-11,Nouvelle-Aquitaine,Marseille Prado,Lunettes enfant,0.3,https://example.com/enfant.jpg,117.55,49.57
2023-09-14,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de soleil,0.1,https://example.com/soleil.jpg,78.87,13.41
2023-03-29,Île-de-France,Marseille Prado,Accessoires,0.15,https://example.com/accessoires.jpg,72.58,12.7
2024-02-27,Auvergne-Rhône-Alpes,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,283.17,51.96
2023-12-15,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de vue,0.1,https://example.com/vue.jpg,134.78,42.24
2023-07-02,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes enfant,0.15,https://example.com/enfant.jpg,175.44,50.74
2024-12-11,Auvergne-Rhône-Alpes,Paris République,Accessoires,0.0,https://example.com/accessoires.jpg,344.11,68.58
2023-02-19,Île-de-France,Lyon Part-Dieu,Lunettes de soleil,0.15,https://example.com/soleil.jpg,63.7,19.79
2021-06-15,Île-de-France,Bordeaux Centre,Accessoires,0.15,https://example.com/accessoires.jpg,182.7,46.17
2024-04-24,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de soleil,0.15,https://example.com/soleil.jpg,182.84,36.62
2022-01-03,Île-de-France,Marseille Prado,Lunettes de vue,0.1,https://example.com/vue.jpg,314.63,50.32
2024-02-09,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de soleil,0.2,https://example.com/soleil.jpg,242.89,43.67
2024-10-29,Occitanie,Bordeaux Centre,Accessoires,0.1,https://example.com/accessoires.jpg,79.83,21.25
2023-10-15,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes enfant,0.1,https://example.com/enfant.jpg,102.59,31.21
2023-05-21,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de soleil,0.0,https://example.com/soleil.jpg,79.49,17.27
2022-11-04,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,106.35,40.85
2022-06-17,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes enfant,0.1,https://example.com/enfant.jpg,116.51,37.4
2022-05-31,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Accessoires,0.0,https://example.com/accessoires.jpg,95.17,36.23
2023-07-19,Île-de-France,Bordeaux Centre,Lunettes de soleil,0.1,https://example.com/soleil.jpg,195.86,52.75
2024-01-02,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de vue,0.0,https://example.com/vue.jpg,343.0,143.1
2023-09-18,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Accessoires,0.3,https://example.com/accessoires.jpg,206.55,80.58
2021-10-17,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de soleil,0.15,https://example.com/soleil.jpg,107.9,34.09
2022-12-23,Nouvelle-Aquitaine,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,245.85,87.24
2024-03-01,Occitanie,Marseille Prado,Lunettes de vue,0.3,https://example.com/vue.jpg,241.52,46.92
2022-11-26,Île-de-France,Bordeaux Centre,Lunettes enfant,0.0,https://example.com/enfant.jpg,303.86,115.98
2023-02-23,Auvergne-Rhône-Alpes,Marseille Prado,Accessoires,0.3,https://example.com/accessoires.jpg,140.86,46.78
2024-01-31,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.15,https://example.com/vue.jpg,123.6,25.93
2023-08-24,Nouvelle-Aquitaine,Paris République,Lunettes de soleil,0.3,https://example.com/soleil.jpg,195.59,45.35
2022-08-21,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Accessoires,0.0,https://example.com/accessoires.jpg,290.21,123.31
2024-07-31,Nouvelle-Aquitaine,Marseille Prado,Lunettes enfant,0.0,https://example.com/enfant.jpg,153.11,31.92
2021-08-26,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de vue,0.0,https://example.com/vue.jpg,132.77,37.26
2024-12-24,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de vue,0.15,https://example.com/vue.jpg,219.46,88.26
2021-06-23,Île-de-France,Toulouse Jean Jaurès,Lunettes de vue,0.0,https://example.com/vue.jpg,318.76,77.89
2021-01-22,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes de soleil,0.2,https://example.com/soleil.jpg,60.64,12.07
2024-07-23,Île-de-France,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,346.39,103.27
2021-12-24,Île-de-France,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,123.72,25.64
2023-12-02,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes de vue,0.0,https://example.com/vue.jpg,167.84,74.71
2024-03-30,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes enfant,0.2,https://example.com/enfant.jpg,67.86,23.45
2024-06-08,Nouvelle-Aquitaine,Marseille Prado,Lunettes de soleil,0.3,https://example.com/soleil.jpg,59.89,18.07
2024-12-18,Occitanie,Toulouse Jean Jaurès,Lunettes enfant,0.3,https://example.com/enfant.jpg,102.46,28.85
2022-03-06,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de soleil,0.0,https://example.com/soleil.jpg,228.21,76.49
2023-11-03,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes enfant,0.0,https://example.com/enfant.jpg,322.3,82.91
2021-06-18,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes enfant,0.15,https://example.com/enfant.jpg,76.12,16.37
2022-08-17,Nouvelle-Aquitaine,Paris République,Lunettes de vue,0.15,https://example.com/vue.jpg,189.42,43.12
2024-05-23,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes de vue,0.1,https://example.com/vue.jpg,167.87,30.65
2022-06-21,Occitanie,Paris République,Accessoires,0.3,https://example.com/accessoires.jpg,242.9,101.7
2023-05-13,Nouvelle-Aquitaine,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,122.39,53.2
2023-01-06,Provence-Alpes-Côte d'Azur,Paris République,Accessoires,0.15,https://example.com/accessoires.jpg,147.44,32.88
2023-08-02,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes de vue,0.0,https://example.com/vue.jpg,79.37,35.19
2024-11-21,Île-de-France,Bordeaux Centre,Lunettes enfant,0.15,https://example.com/enfant.jpg,277.09,87.38
2021-03-23,Île-de-France,Paris République,Accessoires,0.1,https://example.com/accessoires.jpg,219.85,48.87
2023-04-18,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes de vue,0.4,https://example.com/vue.jpg,140.76,42.47
2024-06-14,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de soleil,0.1,https://example.com/soleil.jpg,75.28,13.03
2022-12-04,Île-de-France,Lyon Part-Dieu,Lunettes de vue,0.4,https://example.com/vue.jpg,58.63,11.27
2021-04-25,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,291.28,63.15
2023-03-30,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de soleil,0.2,https://example.com/soleil.jpg,179.08,75.92
2022-04-30,Occitanie,Paris République,Lunettes de vue,0.2,https://example.com/vue.jpg,100.58,43.73
2021-08-15,Île-de-France,Toulouse Jean Jaurès,Accessoires,0.2,https://example.com/accessoires.jpg,179.16,48.87
2024-05-24,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de vue,0.15,https://example.com/vue.jpg,289.91,64.53
2023-02-01,Île-de-France,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,84.18,20.8
2024-09-24,Nouvelle-Aquitaine,Paris République,Lunettes de soleil,0.15,https://example.com/soleil.jpg,290.41,72.5
2024-03-22,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de soleil,0.4,https://example.com/soleil.jpg,172.21,54.4
2023-10-09,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de vue,0.0,https://example.com/vue.jpg,110.38,22.17
2021-01-08,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de soleil,0.0,https://example.com/soleil.jpg,298.11,96.34
2022-09-17,Occitanie,Bordeaux Centre,Lunettes enfant,0.15,https://example.com/enfant.jpg,236.58,61.77
2021-10-16,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de soleil,0.0,https://example.com/soleil.jpg,230.7,77.86
2024-08-22,Occitanie,Lyon Part-Dieu,Accessoires,0.15,https://example.com/accessoires.jpg,243.8,77.94
2021-09-12,Auvergne-Rhône-Alpes,Paris République,Lunettes de vue,0.1,https://example.com/vue.jpg,98.59,28.38
2022-02-22,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,272.05,50.53
2023-01-25,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de vue,0.2,https://example.com/vue.jpg,199.57,39.35
2022-01-20,Nouvelle-Aquitaine,Lyon Part-Dieu,Accessoires,0.0,https://example.com/accessoires.jpg,149.71,38.01
2021-11-03,Île-de-France,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,263.3,97.97
2023-05-25,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes enfant,0.1,https://example.com/enfant.jpg,234.07,58.63
2021-05-10,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de vue,0.0,https://example.com/vue.jpg,136.93,32.03
2021-03-26,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes de soleil,0.3,https://example.com/soleil.jpg,77.95,30.26
2022-06-28,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes enfant,0.15,https://example.com/enfant.jpg,145.72,59.99
2023-11-19,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de vue,0.3,https://example.com/vue.jpg,127.24,46.73
2023-03-22,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,255.65,72.7
2022-09-10,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes enfant,0.4,https://example.com/enfant.jpg,115.26,24.63
2023-04-06,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.15,https://example.com/vue.jpg,234.81,105.3
2022-06-18,Île-de-France,Toulouse Jean Jaurès,Lunettes enfant,0.0,https://example.com/enfant.jpg,199.56,50.17
2024-09-28,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,88.8,24.85
2021-03-22,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,214.85,65.88
2023-09-11,Occitanie,Lyon Part-Dieu,Lunettes de vue,0.1,https://example.com/vue.jpg,288.64,92.19
2024-07-25,Île-de-France,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,215.13,33.58
2024-03-19,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes enfant,0.0,https://example.com/enfant.jpg,266.58,111.74
2021-09-26,Nouvelle-Aquitaine,Paris République,Lunettes de soleil,0.1,https://example.com/soleil.jpg,259.27,107.36
2022-03-09,Occitanie,Marseille Prado,Lunettes enfant,0.15,https://example.com/enfant.jpg,170.74,32.0
2023-11-13,Occitanie,Marseille Prado,Lunettes de soleil,0.3,https://example.com/soleil.jpg,97.96,39.65
2021-05-04,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes enfant,0.0,https://example.com/enfant.jpg,310.82,61.25
2024-03-31,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.1,https://example.com/vue.jpg,271.83,60.58
2023-11-16,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de vue,0.15,https://example.com/vue.jpg,264.06,80.73
2023-12-02,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.0,https://example.com/vue.jpg,301.22,133.45
2021-05-27,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de soleil,0.15,https://example.com/soleil.jpg,91.18,26.85
2023-11-14,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.15,https://example.com/vue.jpg,158.2,42.01
2023-09-20,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de soleil,0.1,https://example.com/soleil.jpg,111.27,34.0
2024-04-28,Occitanie,Paris République,Accessoires,0.15,https://example.com/accessoires.jpg,96.44,21.21
2021-03-02,Occitanie,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,288.82,124.07
2021-02-03,Occitanie,Lyon Part-Dieu,Accessoires,0.1,https://example.com/accessoires.jpg,184.3,79.35
2022-06-29,Occitanie,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,95.4,33.66
2021-08-06,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes enfant,0.15,https://example.com/enfant.jpg,156.15,30.67
2023-03-27,Île-de-France,Paris République,Lunettes de soleil,0.1,https://example.com/soleil.jpg,313.31,92.64
2024-09-01,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes enfant,0.0,https://example.com/enfant.jpg,129.47,34.26
2022-07-26,Occitanie,Bordeaux Centre,Lunettes de soleil,0.0,https://example.com/soleil.jpg,181.21,81.32
2024-05-18,Nouvelle-Aquitaine,Marseille Prado,Lunettes de soleil,0.0,https://example.com/soleil.jpg,236.46,39.17
2021-01-01,Nouvelle-Aquitaine,Lyon Part-Dieu,Accessoires,0.0,https://example.com/accessoires.jpg,125.88,28.64
2021-09-04,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Accessoires,0.0,https://example.com/accessoires.jpg,340.97,101.44
2021-02-14,Nouvelle-Aquitaine,Paris République,Lunettes enfant,0.1,https://example.com/enfant.jpg,223.0,88.65
2022-04-25,Occitanie,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,134.23,49.49
2024-08-18,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.2,https://example.com/vue.jpg,156.04,68.17
2021-05-22,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes de vue,0.1,https://example.com/vue.jpg,153.95,32.82
2023-06-05,Occitanie,Marseille Prado,Accessoires,0.15,https://example.com/accessoires.jpg,88.61,16.03
2022-10-22,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes enfant,0.0,https://example.com/enfant.jpg,149.69,48.95
2024-10-02,Auvergne-Rhône-Alpes,Bordeaux Centre,Lunettes de vue,0.1,https://example.com/vue.jpg,202.54,56.67
2021-06-28,Île-de-France,Bordeaux Centre,Lunettes enfant,0.15,https://example.com/enfant.jpg,80.47,20.08
2021-11-06,Nouvelle-Aquitaine,Bordeaux Centre,Accessoires,0.1,https://example.com/accessoires.jpg,75.17,28.76
2021-02-13,Nouvelle-Aquitaine,Paris République,Lunettes enfant,0.1,https://example.com/enfant.jpg,199.42,62.75
2022-09-26,Nouvelle-Aquitaine,Marseille Prado,Accessoires,0.2,https://example.com/accessoires.jpg,153.23,37.77
2022-02-10,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de vue,0.2,https://example.com/vue.jpg,98.17,30.56
2024-06-24,Île-de-France,Paris République,Lunettes enfant,0.15,https://example.com/enfant.jpg,229.13,98.47
2023-06-03,Provence-Alpes-Côte d'Azur,Lyon Part-Dieu,Lunettes enfant,0.3,https://example.com/enfant.jpg,66.22,15.14
2023-06-16,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes de vue,0.2,https://example.com/vue.jpg,116.57,33.29
2023-02-16,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de soleil,0.0,https://example.com/soleil.jpg,98.36,23.25
2021-05-15,Occitanie,Lyon Part-Dieu,Lunettes de soleil,0.15,https://example.com/soleil.jpg,232.67,75.07
2022-10-12,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Accessoires,0.15,https://example.com/accessoires.jpg,210.09,88.36
2024-12-30,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes enfant,0.15,https://example.com/enfant.jpg,104.35,36.08
2024-05-04,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.2,https://example.com/vue.jpg,180.85,37.68
2024-07-28,Occitanie,Lyon Part-Dieu,Accessoires,0.1,https://example.com/accessoires.jpg,238.51,45.02
2024-04-16,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes de vue,0.0,https://example.com/vue.jpg,79.57,12.77
2021-05-31,Île-de-France,Paris République,Lunettes de soleil,0.15,https://example.com/soleil.jpg,217.35,87.42
2021-11-29,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes enfant,0.2,https://example.com/enfant.jpg,125.78,36.66
2021-01-05,Occitanie,Toulouse Jean Jaurès,Accessoires,0.2,https://example.com/accessoires.jpg,86.3,23.89
2022-03-20,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de soleil,0.0,https://example.com/soleil.jpg,299.92,68.75
2021-06-08,Île-de-France,Lyon Part-Dieu,Lunettes de soleil,0.15,https://example.com/soleil.jpg,203.76,56.85
2022-11-22,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes enfant,0.0,https://example.com/enfant.jpg,223.03,57.03
2023-09-16,Île-de-France,Bordeaux Centre,Lunettes enfant,0.2,https://example.com/enfant.jpg,243.37,90.81
2024-06-30,Île-de-France,Toulouse Jean Jaurès,Lunettes enfant,0.2,https://example.com/enfant.jpg,115.39,41.78
2023-12-30,Île-de-France,Paris République,Lunettes enfant,0.15,https://example.com/enfant.jpg,62.86,17.84
2024-10-02,Auvergne-Rhône-Alpes,Marseille Prado,Accessoires,0.15,https://example.com/accessoires.jpg,285.3,98.75
2021-03-20,Occitanie,Paris République,Lunettes enfant,0.2,https://example.com/enfant.jpg,114.86,37.54
2021-01-18,Occitanie,Toulouse Jean Jaurès,Accessoires,0.0,https://example.com/accessoires.jpg,247.34,84.67
2023-08-24,Nouvelle-Aquitaine,Paris République,Lunettes enfant,0.2,https://example.com/enfant.jpg,274.86,103.84
2022-02-27,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Accessoires,0.0,https://example.com/accessoires.jpg,135.41,24.05
2022-01-06,Nouvelle-Aquitaine,Paris République,Accessoires,0.1,https://example.com/accessoires.jpg,313.17,125.13
2022-04-29,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Lunettes enfant,0.1,https://example.com/enfant.jpg,198.74,46.67
2022-01-29,Île-de-France,Lyon Part-Dieu,Lunettes de vue,0.2,https://example.com/vue.jpg,270.81,71.63
2023-01-17,Provence-Alpes-Côte d'Azur,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,94.09,21.92
2022-10-05,Provence-Alpes-Côte d'Azur,Paris République,Accessoires,0.0,https://example.com/accessoires.jpg,218.69,87.05
2023-01-19,Île-de-France,Bordeaux Centre,Lunettes de vue,0.15,https://example.com/vue.jpg,284.26,116.81
2023-09-10,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Accessoires,0.1,https://example.com/accessoires.jpg,102.19,19.63
2022-07-20,Provence-Alpes-Côte d'Azur,Toulouse Jean Jaurès,Lunettes de soleil,0.0,https://example.com/soleil.jpg,147.06,45.09
2022-01-02,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de soleil,0.15,https://example.com/soleil.jpg,110.07,29.12
2021-08-31,Nouvelle-Aquitaine,Marseille Prado,Lunettes de vue,0.0,https://example.com/vue.jpg,340.32,69.63
2022-05-26,Occitanie,Lyon Part-Dieu,Lunettes de vue,0.2,https://example.com/vue.jpg,115.03,36.46
2023-12-20,Île-de-France,Lyon Part-Dieu,Lunettes enfant,0.15,https://example.com/enfant.jpg,88.29,22.93
2024-01-10,Île-de-France,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,293.11,106.89
2023-09-01,Auvergne-Rhône-Alpes,Paris République,Lunettes de soleil,0.1,https://example.com/soleil.jpg,192.4,77.13
2021-12-08,Nouvelle-Aquitaine,Bordeaux Centre,Lunettes de vue,0.0,https://example.com/vue.jpg,235.17,36.23
2023-05-09,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes enfant,0.15,https://example.com/enfant.jpg,203.92,64.09
2023-04-14,Île-de-France,Marseille Prado,Lunettes de vue,0.15,https://example.com/vue.jpg,205.4,66.6
2022-12-09,Île-de-France,Lyon Part-Dieu,Lunettes de soleil,0.1,https://example.com/soleil.jpg,177.48,43.56
2023-03-14,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes de vue,0.1,https://example.com/vue.jpg,308.84,120.7
2022-12-20,Île-de-France,Paris République,Lunettes de vue,0.2,https://example.com/vue.jpg,95.0,40.17
2023-04-06,Île-de-France,Lyon Part-Dieu,Accessoires,0.15,https://example.com/accessoires.jpg,287.47,109.03
2023-11-11,Occitanie,Bordeaux Centre,Lunettes de soleil,0.15,https://example.com/soleil.jpg,129.09,39.79
2021-06-10,Provence-Alpes-Côte d'Azur,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,123.18,18.89
2023-12-31,Occitanie,Paris République,Lunettes de vue,0.2,https://example.com/vue.jpg,196.16,54.25
2021-07-18,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de soleil,0.1,https://example.com/soleil.jpg,287.75,103.05
2021-04-08,Occitanie,Marseille Prado,Lunettes enfant,0.1,https://example.com/enfant.jpg,154.46,30.56
2024-11-26,Occitanie,Bordeaux Centre,Accessoires,0.3,https://example.com/accessoires.jpg,63.78,24.41
2024-10-29,Nouvelle-Aquitaine,Lyon Part-Dieu,Accessoires,0.0,https://example.com/accessoires.jpg,220.23,73.57
2021-03-30,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Lunettes enfant,0.0,https://example.com/enfant.jpg,345.85,86.29
2022-10-10,Occitanie,Bordeaux Centre,Lunettes de vue,0.1,https://example.com/vue.jpg,161.17,65.2
2021-09-29,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes enfant,0.1,https://example.com/enfant.jpg,68.03,23.33
2022-12-10,Occitanie,Marseille Prado,Lunettes de soleil,0.15,https://example.com/soleil.jpg,178.71,43.08
2024-04-27,Auvergne-Rhône-Alpes,Bordeaux Centre,Accessoires,0.1,https://example.com/accessoires.jpg,159.7,33.41
2024-10-19,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de soleil,0.2,https://example.com/soleil.jpg,70.94,13.98
2023-07-16,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de vue,0.2,https://example.com/vue.jpg,251.96,112.38
2022-06-01,Auvergne-Rhône-Alpes,Marseille Prado,Lunettes enfant,0.2,https://example.com/enfant.jpg,194.6,79.92
2023-05-31,Île-de-France,Lyon Part-Dieu,Lunettes de soleil,0.1,https://example.com/soleil.jpg,101.86,36.31
2022-04-01,Nouvelle-Aquitaine,Bordeaux Centre,Accessoires,0.1,https://example.com/accessoires.jpg,296.34,86.29
2024-08-21,Île-de-France,Toulouse Jean Jaurès,Lunettes de soleil,0.2,https://example.com/soleil.jpg,185.08,74.85
2024-06-24,Nouvelle-Aquitaine,Marseille Prado,Accessoires,0.0,https://example.com/accessoires.jpg,262.97,94.92
2023-03-27,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de vue,0.3,https://example.com/vue.jpg,163.35,51.81
2022-04-20,Nouvelle-Aquitaine,Marseille Prado,Lunettes enfant,0.15,https://example.com/enfant.jpg,292.35,112.25
2022-03-05,Occitanie,Bordeaux Centre,Lunettes de soleil,0.2,https://example.com/soleil.jpg,255.5,47.46
2021-02-18,Île-de-France,Marseille Prado,Lunettes de vue,0.2,https://example.com/vue.jpg,59.7,24.62
2024-04-06,Île-de-France,Lyon Part-Dieu,Lunettes de vue,0.1,https://example.com/vue.jpg,66.68,12.56
2022-10-20,Nouvelle-Aquitaine,Lyon Part-Dieu,Lunettes de soleil,0.0,https://example.com/soleil.jpg,206.69,87.08
2022-04-20,Occitanie,Paris République,Lunettes de soleil,0.3,https://example.com/soleil.jpg,110.56,23.88
2022-11-19,Occitanie,Marseille Prado,Accessoires,0.1,https://example.com/accessoires.jpg,198.8,52.98
2024-04-10,Nouvelle-Aquitaine,Toulouse Jean Jaurès,Lunettes de vue,0.1,https://example.com/vue.jpg,148.26,56.05
2021-07-01,Auvergne-Rhône-Alpes,Paris République,Lunettes enfant,0.3,https://example.com/enfant.jpg,221.13,40.71
2024-06-06,Provence-Alpes-Côte d'Azur,Marseille Prado,Lunettes de vue,0.3,https://example.com/vue.jpg,82.28,36.4
2024-08-03,Nouvelle-Aquitaine,Marseille Prado,Lunettes enfant,0.0,https://example.com/enfant.jpg,86.04,32.24
2024-10-14,Occitanie,Bordeaux Centre,Lunettes de soleil,0.0,https://example.com/soleil.jpg,166.02,37.88
2022-08-04,Provence-Alpes-Côte d'Azur,Bordeaux Centre,Accessoires,0.0,https://example.com/accessoires.jpg,108.96,45.36
2021-11-14,Nouvelle-Aquitaine,Lyon Part-Dieu,Accessoires,0.1,https://example.com/accessoires.jpg,212.06,34.45
2022-06-30,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de soleil,0.15,https://example.com/soleil.jpg,171.95,26.35
2022-05-02,Auvergne-Rhône-Alpes,Paris République,Accessoires,0.0,https://example.com/accessoires.jpg,268.23,66.28
2021-09-15,Occitanie,Paris République,Lunettes de soleil,0.0,https://example.com/soleil.jpg,90.38,16.31
2023-06-06,Auvergne-Rhône-Alpes,Lyon Part-Dieu,Accessoires,0.1,https://example.com/accessoires.jpg,253.11,100.23
2022-11-27,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes de vue,0.0,https://example.com/vue.jpg,147.44,39.12
2024-06-17,Occitanie,Toulouse Jean Jaurès,Accessoires,0.3,https://example.com/accessoires.jpg,180.6,60.66
2021-02-16,Auvergne-Rhône-Alpes,Toulouse Jean Jaurès,Lunettes enfant,0.15,https://example.com/enfant.jpg,128.76,51.1
2023-07-30,Nouvelle-Aquitaine,Paris République,Lunettes de vue,0.2,https://example.com/vue.jpg,242.77,47.56
2024-01-19,Nouvelle-Aquitaine,Marseille Prado,Accessoires,0.3,https://example.com/accessoires.jpg,212.48,93.94
2024-01-14,Provence-Alpes-Côte d'Azur,Paris République,Lunettes de vue,0.1,https://example.com/vue.jpg,140.19,48.43
